name,code
Cetirocol,9239001000001101
Cetor,10979601000001109
Cetraxal,13086901000001109
Cetraxal Plus,13275201000001109
Cetrotide,9239101000001100
Cevenfacta,634971000001101
Ceyesto,174131000001103
Champix,9239201000001107
Charcodote,9239301000001103
Chemydur 60XL,9558001000001104
"Children's Chloraseptic",12872301000001105
"Children's Lemsip Cold & Flu",9689001000001106
Chimax,9239401000001106
Chirocaine,9239501000001105
ChloraPrep,9239601000001109
Chloromycetin,9239701000001104
Cholestagel,9239801000001108
Cholib,12734401000001109
Cholurso,12762901000001100
ChondroCelect,10374101000001109
Choragon,9239901000001102
Chymol,9662101000001104
Cialis,9240001000001109
Cibinqo,174931000001101
Cibral,9553601000001104
Cibral XL,9556401000001108
Cicafem,9556501000001107
Cicatrin,9553701000001109
Cidomycin,9567701000001109
Cidomycin Intrathecal,9553801000001100
Cilest,9567801000001100
Cilique,12642601000001105
Cilodex,12616901000001105
Ciloxan,9559101000001106
Cimizt,11478601000001109
Cimzia,10547301000001102
Cinaziere,9559201000001104
Cinqaero,12910301000001105
Cinryze,11371201000001106
Cipralex,9240101000001105
Cipramil,9240201000001103
Ciproxin,9240301000001107
Ciproxin I.V. Flexibag,9240401000001104
Circadin,9683601000001100
Citanest,9240601000001101
Citanest with Octapressin,9667401000001108
Citra-Lock,13117701000001103
Citra-Lock S,13117801000001107
CitraFleet,9240701000001106
Citramag,9240801000001102
Claforan,9240901000001108
Clairette,9241001000001104
Clamelle,9898901000001106
Clarelux,9241101000001103
Clarie XL,10711101000001101
Clariscan,31091000001106
Clarityn (Loratadine),9689101000001107
Clarityn (Sodium cromoglicate),9662201000001106
Clarosip,9241201000001105
Clasteon,9241301000001101
Clearsore,9241401000001109
ClearZal,12874001000001100
Clenil Modulite,9241501000001108
Clens 100,9553901000001106
Cleosensa,12094501000001101
Cleviprex,12734001000001104
Clexane,9241601000001107
Climagest,9564601000001106
Climanor,9241701000001102
Climaval,9241801000001106
Climesse,9241901000001100
Clinimix N14G30E,9677601000001104
Clinimix N9G20E,9683701000001105
Clinitar,9242001000001108
Clinitas,9894101000001101
Clinitas Carbomer,10713801000001108
ClinOleic,10101301000001108
ClinOptic HA,327831000001108
Clinorette,9556701000001101
Clinoril,9242101000001109
Clintec,9672901000001109
Clinutren 1.5 Fibre,9689201000001100
Clinutren Dessert,9667501000001107
Clinutren ISO,9662301000001102
Clinutren Junior,9653901000001104
Clinutren Mix Plus Fibre,9658401000001101
Clinutren thickened,9662401000001105
Clipper,9242201000001102
Clivarine,9242301000001106
Clivers,9667601000001106
ClobaDerm,11470901000001104
Clobavate,11717001000001102
Clomid,9242401000001103
Clopixol (Zuclopenthixol decanoate),9902501000001109
Clopixol (Zuclopenthixol),9902401000001105
Clopixol Acuphase,9242601000001100
Clorogen,154891000001106
Closteril,9242701000001105
Clostet,9242801000001101
Clotam Rapid,9242901000001107
Clozaril,9243001000001103
Clyssie,13118001000001104
CMW 1 Gentamicin,9667701000001101
CMW 1 Original,9677801000001100
CMW 1 Radiopaque,9673101000001104
CMW 2,9658501000001102
CMW 2 Gentamicin,9683901000001107
CMW 2000,9673201000001106
CMW 2000 Gentamicin,9654001000001101
CMW 3,9654101000001100
CMW 3 Gentamicin,9677901000001106
Co-Betaloc,9243101000001102
Co-Betaloc SA,9243201000001109
Co-Diovan,9243301000001100
Co-Irbesartan,9556801000001105
Coagadex,12757801000001102
Coalgicarb,9243501000001107
CoAprovel,9243401000001108
Cobalin,9243601000001106
Cobaxine,11470301000001100
CobiVit,92991000001106
Cocois,9243701000001101
Codafen Continus,9243801000001105
Codasolve,226581000001104
Codipar,9243901000001104
Codis,9244001000001101
Cogentin,9244101000001100
Colazide,9244201000001107
Coldenza,9684001000001105
ColeDose D3,232671000001101
ColeKal-D3,12784101000001105
Colestid,9244301000001103
Colgate Chlorohex,9667801000001105
Colgate Duraphat,9678001000001108
Colgate FluoriGard,9678101000001109
Colgate FluoriGard Gel-Kam,9902801000001107
Colgate TOTAL,9654201000001107
Colief,9556901000001104
ColiFin,12763501000001100
Colifoam,9244401000001106
Colixil XL,9244501000001105
Colobreathe,11714501000001102
Coloclear,461000001100
Colofac,9244601000001109
Colofac MR,9244701000001104
Colomint,12737701000001105
Colomycin,9244801000001108
Colonease Plus,450631000001100
Colpermin,9244901000001102
Colsor,9245001000001102
Combigan,9245101000001101
Combiprasal,226681000001103
Combisal,13128101000001109
Combivent,9245201000001108
Combivir,9245301000001104
Combodart,10544701000001106
Combogesic,12864601000001101
Combudoron,9678201000001102
Cometriq,12225101000001109
Comfort First,9288501000001106
Comfort Follow-On,9288601000001105
Comirnaty,174271000001106
Comirnaty Children,93741000001105
Comirnaty Original/Omicron BA.1,482581000001106
Competact,9245401000001107
Complan Shake,9667901000001104
Compleat paediatric,175091000001100
Complete,9668001000001102
Complete Blink-N-Clean,9689301000001109
Compleven,9678301000001106
Compound W,9245501000001106
Comtess,9245601000001105
Concerta,9245701000001100
Concerta XL,9245801000001109
Concord 693,10107401000001109
Condyline,9245901000001103
Congescor,9246001000001107
Conotrane,9246101000001108
Conray,9246201000001101
Consion XL,12455801000001101
Constella,11707201000001106
Contac 400,9246301000001105
Contac Non Drowsy,9554001000001109
Contac Non Drowsy Dual Relief,11074701000001101
Contiflo XL,9246401000001102
Contulen,482781000001101
Convulex,9246501000001103
Copal G+C,13109201000001102
Copaxone,9246601000001104
Copegus,9246701000001109
Coracten SR,9246801000001100
Coracten XL,9246901000001106
Cordarone X,9247001000001105
Cordilox,9247201000001104
Cordilox MR,9247301000001108
Corgard,9247401000001100
Corgaretic,9247501000001101
Coriplast 1,9557001000001100
Coriplast 3,9557101000001104
Corlan,9247601000001102
Coro-Nitro,9247701000001107
Coroday MR,9247801000001103
CoronaVac,93241000001101
Corsodyl,9567901000001106
Corsodyl Daily,11714701000001108
Cortaflex HA,11080501000001106
Cortiment,12458401000001109
Cosentyx,12460901000001105
Cositam XL,10714701000001102
Cosmegen,9247901000001109
CosmoCol,11980301000001107
CosmoFer,9248001000001106
Cosopt,9248101000001107
Cosopt iMulti,13283301000001105
Cotellic,12642201000001108
Couvrance,9662501000001109
Couvrance foundation,9740901000001103
Covermark classic,9684101000001106
Covermark finishing,9684201000001104
Covermark removing,9684301000001108
Coversyl,9248201000001100
Coversyl Arginine,9568101000001109
Coversyl Arginine Plus,9562001000001105
Coversyl Plus,9248301000001109
Cozaar,9248401000001101
Cozaar-Comp,9248501000001102
Cozachew Fizz,10971401000001105
Cozachew Fizz Combi,10971301000001102
Cozachew Meltdown,9570201000001105
Cozachew Meltdown Combi,9570301000001101
Cozatabs 750 XL,9248601000001103
Crampex,9248701000001108
Cremalgin,9248801000001104
Creon,9248901000001105
Cresemba,12637301000001101
Crespine,11476101000001104
Crestor,9249001000001100
Crinone,9249101000001104
Crixivan,9249201000001106
Cromogen,9249301000001102
Cromogen Easi-Breathe,9249401000001105
Cromolux,9559401000001100
Cryogesic,12865501000001104
Crystacide,9249501000001109
Crystapen,9564701000001101
Crysvita,13273701000001102
Cubicin,9249601000001108
Cubicole D3,11475301000001108
Cubicole Vitamin C,93761000001106
Cubicole Vitamin C+Z,93771000001101
Cubitan,154381000001103
Cuderm,12761701000001105
Cufence,231431000001107
Cuplex,9249701000001103
Cuprior,521000001107
Cuprofen,9249801000001107
Cuprofen PLUS,9587101000001105
Curanail,9250001000001106
Curasept,10371701000001107
Curatil Prolonged Release,501991000001100
Curatoderm,9250101000001107
Curosurf,9250201000001100
Custodiol,13130801000001102
Cutaquig,154981000001104
Cutivate,9250301000001109
Cuvitru,13059701000001106
CX - brand name,9229101000001102
CyanocoB12,10531000001103
CyanocoMinn,13109001000001108
Cyanokit,9250401000001101
Cyclimorph,9250501000001102
Cyclo-Progynova,9562301000001108
Cyclogest,9250601000001103
Cyklo-f Heavy Period Relief,11375801000001105
Cyklokapron,9250801000001104
Cymalon (cranberry extract),10974701000001100
Cymalon (potassium citrate),9250901000001105
Cymalon (sodium citrate),12456501000001107
Cymalon effervescent,10103901000001105
Cymbalta,9251001000001101
Cymevene,9251101000001100
Cymex,9251201000001107
Cymex Ultra,9895601000001106
Cynril,541000001102
Cyprostat,9251301000001103
Cyramza,12454401000001104
Cystadane,9668201000001108
Cystadrops,13056801000001109
Cystagon,9251401000001106
Cystemme,9251501000001105
Cystistat,9568201000001102
Cystocalm,9251701000001104
Cystopurin,9251801000001108
Cystrin,9251901000001102
Cytacon,9252001000001105
Cytamen,9252101000001106
Cytotec,9252201000001104
Cytotect CP Biotest,225281000001105
D-Gam,9252401000001100
D-Max,12093401000001103
D-Pearls,655591000001107
Dacadis MR,10371801000001103
Dacepton,13278801000001100
Dacogen,11474701000001108
Dailiport,71931000001109
DailyD,231881000001109
Daklinza,12219301000001104
Daktacort,9558101000001103
Daktarin,9253001000001100
Daktarin Gold,9253101000001104
Daktarin Intensiv,10542801000001109
Dalacin,9253201000001106
Dalacin C,9253301000001102
Dalacin T,9253401000001105
Dalbecal,233191000001100
Dalivit,9253501000001109
Dalmane,9253601000001108
Dalonev,229971000001103
Danamep,12783301000001105
Dandrazol,9554201000001103
Danlax,9253701000001103
Danol,9253801000001107
Dantrium,9253901000001101
Daonil,9254101000001102
Daraprim,9254201000001109
Darmil,9254301000001100
Darzalex,12763001000001109
DaTSCAN,12611701000001101
DaunoXome,9254401000001108
Daurismo,229981000001101
Daxas,10707701000001107
Day & Night Nurse,9570401000001109
Day Nurse,9564801000001105
Daylette,12610501000001104
DDD medicated,12730401000001102
De-Noltab,9254501000001107
Debrisan,9654301000001103
Deca-Durabolin,9254601000001106
Decadron,9254701000001101
Decan,9689401000001101
Decapeptyl SR,9254801000001105
Dectova,51881000001101
Decubal,9255001000001104
Deep Freeze,9689501000001102
Deep Freeze Cold,9662701000001103
Deep Heat,9675801000001106
Deep Heat Pain Relief,13093601000001105
Deep Relief,9662801000001107
Defanac,9255101000001103
Defanac Retard,9255201000001105
Defitelio,12091101000001108
DEKAs Essential,13016401000001102
DEKAs Plus,13016201000001101
DEKAs Plus chewable,13016501000001103
DEKAs Plus softgels,13016301000001105
Delacet,11079501000001106
Delfen,9255301000001101
Delmosart,12910801000001100
Delofine XL,450571000001104
Delph,9689601000001103
Delph aftersun,12865001000001108
Delstrigo,13290101000001104
Deltacortril,9255401000001109
Deltastab,9255501000001108
Deltyba,12220701000001104
Demix,9255601000001107
Demorem,10549601000001102
Denela,11975101000001108
Dentinox Cradle Cap,9668301000001104
Dentinox Infant,9658601000001103
Dentinox teething,9684401000001100
Dentogen,9255701000001102
Dentomycin,9255801000001106
Denzapine,9255901000001100
Depakote,9256001000001109
Depalta,13096701000001108
Depefex XL,10707201000001104
Depixol (Flupentixol decanoate),9902901000001101
Depixol (Flupentixol dihydrochloride),9903001000001105
Depo-Medrone,9256201000001103
Depo-Medrone with Lidocaine,9256301000001107
Depo-Provera,9256401000001104
DepoCyte,9256501000001100
Depodur,10106301000001104
Deponit,9256601000001101
Dequacaine,9256701000001106
Dequadin,9256801000001102
Dequaspray,9256901000001108
Derbac-M,9554301000001107
Derma Care Hydrocortisone,10715401000001105
Derma Shield,11078201000001102
Derma+Flex,9894701000001100
Dermablend compact,9662901000001101
Dermablend cover,9654401000001106
Dermablend Dermasmooth,155031000001103
Dermablend Dermasmooth Corrective Foundation,12887201000001109
Dermablend facial,9684501000001101
Dermablend Foundation,11077101000001108
Dermablend hydrating complex,9663001000001105
Dermablend leg & body,9678401000001103
Dermablend matte and shimmer,9689701000001108
Dermablend Quick Fix,9663101000001106
Dermablend Reflections,9654501000001105
Dermablend remover,9673501000001109
Dermablend setting powder,9673601000001108
Dermablend Ultra-Corrective Foundation,10974601000001105
Dermablend Wrinkle Fix,9654601000001109
Dermabond,9570501000001108
Dermacolor body,9684601000001102
Dermacolor camouflage,9668401000001107
Dermacolor cleansing,9663201000001104
Dermacolor Effectiv,9673701000001103
Dermacolor Fixier,9678501000001104
Dermacolor fixing,9668501000001106
Dermacool,9257001000001107
Dermacort,9257101000001108
Dermalex,12874101000001104
Dermalo,9257201000001101
Dermamist,9257301000001105
DermaSalve baby & infant,9673801000001107
DermaSalve body,9654701000001104
DermaSalve face,9654801000001108
DermaSalve foot & heel,9673901000001101
DermaSalve hand,9678601000001100
Dermatix,9678701000001105
Dermatodoron,9678801000001101
Dermax,9257401000001102
Dermestril,9554401000001104
Dermestril - Septem,9554501000001100
Dermidex,9257501000001103
Dermipar,115831000001100
Dermol,9568301000001106
Dermol 200,9570601000001107
Dermol 500,9559501000001101
Dermol 600,9554601000001101
Dermol Wash,10977601000001103
Dermovate,9257601000001104
Dermovate-NN,9257701000001109
Descovy,12760501000001107
Deseril,9257801000001100
Desferal,9257901000001106
Desitrend,11478701000001104
Desizon,233091000001104
DesmoMelt,9258001000001108
Desmospray,9258101000001109
Desmotabs,9258201000001102
Desomono,11714001000001106
Desorex,11477601000001105
Destolit,9258301000001106
Desunin,11469701000001104
Deteclo,9258401000001103
Detrunorm,9258501000001104
Detrunorm XL,9258601000001100
Detrusitol,9258701000001105
Detrusitol XL,9258801000001101
Dettol,12874301000001102
Dettol antiseptic,12874401000001105
Dettol antiseptic wash,12874501000001109
Dexa-Rhinaspray Duo,9258901000001107
Dexafree,12092501000001107
Dexdor,11076001000001109
Dexedrine,9259001000001102
Dexeryl,9663301000001108
Deximune,10369801000001105
Dexipress MR,72481000001106
Dexomon SR,9259201000001108
Dexsol,9259301000001104
Dextro Energy,9684701000001107
Dextrogel,10109401000001104
DF 118,9252701000001107
DHC Continus,9252801000001103
diabact UBT,9403901000001106
Diabetamide,9259401000001107
Diabiom,12466801000001102
Diacomit,9562601000001102
Diafer,11975501000001103
Diagemet XL,11374801000001109
Diaglyk,9259501000001106
Diah-Limit,9259601000001105
Dialamine,9684801000001103
Diamicron,9259801000001109
Diamicron MR,9259901000001103
Diamox,9260001000001101
Diamox SR,9260101000001100
Dianeal PD1,9689801000001104
Dianeal PD4,10543801000001100
Dianette,9260201000001107
Diaquitte,9260301000001103
Diareze,9260401000001106
Diasorb,9260501000001105
Diazemuls,9260601000001109
Dibenyline,9260701000001104
Diclo-SR,226081000001106
Dicloflex,9260801000001108
Dicloflex Retard,9261001000001106
Dicloflex SR,10714101000001103
Diclomax Retard,9261101000001107
Diclomax SR,9261201000001100
Diclotard,9261301000001109
Diclovol,9261401000001101
Diclovol 75mg SR,9261501000001102
Diclovol Retard,9261601000001103
Diclozip,9261701000001108
Diconal,9261801000001104
Dicynene,9261901000001105
Didronel,9262001000001102
Didronel PMO,9562701000001107
Dietade,9663401000001100
Differin,9262101000001101
Difflam,9562801000001103
Diffundox XL,9262201000001108
Dificlir,11374901000001103
Diflucan,9559601000001102
Diftavax,9262301000001104
Digamex,9262401000001107
Digestisan,11371801000001107
Digestodoron,9658701000001108
Digibind,9262501000001106
DigiFab,11373801000001106
Dilacort,11714201000001100
Dilcardia SR,9262601000001105
Dilzem SR,9262701000001100
Dilzem XL,9262801000001109
Dimetriose,9263001000001107
Dimetrum,502031000001106
Dimotane,9684901000001109
Dimotane Co,9685001000001109
Dimotane Co paediatric,9668601000001105
Dimotane Expectorant,9689901000001105
Dimotane Plus,9690001000001101
"Dinneford's",9674001000001103
Diocalm,9263101000001108
Diocalm Complete,9263201000001101
Diocalm Ultra,9263301000001105
Diocaps,9263401000001102
Dioctyl,9263501000001103
Dioderm,9263601000001104
Dioraleze,12629301000001105
Dioralyte,9658801000001104
Dioralyte effervescent,9654901000001102
Dioralyte Relief,9655001000001102
Diovan,9263701000001109
Dipentum,9263801000001100
Dipeptiven,9263901000001106
Diprivan,9264001000001109
Diprobase,11716701000001103
Diprobase Advanced Eczema,94581000001106
Diprobath,9264101000001105
Diprosalic,9264201000001103
Diprosone,9264301000001107
Dirythmin SA,9264401000001104
Disipal,9264501000001100
Disogram SR,9264601000001101
Dispello,9658901000001105
Disprin,9656201000001101
Disprin Extra,9675901000001100
Disprol,9264701000001106
Distaclor,9264801000001102
Distaclor MR,9264901000001108
Distalgesic,9265001000001108
Distamine,9265101000001109
Dithrocream,9265201000001102
Ditropan,9265301000001106
Ditropan XL,9265401000001103
Diumide-K Continus,9265501000001104
Diuresal,12222401000001107
Diurexan,9265601000001100
Diva,9265701000001105
Dixarit,9265801000001101
DLux,11371401000001105
Do-Do ChestEze,9559701000001107
Doans,9687401000001106
Dobutrex,9265901000001107
DocOmega,10368401000001104
Docusol,9585101000001100
Dolenio,10543201000001101
Dolmatil,9266101000001102
Dolobid,9266201000001109
Dolocodon PR,11972901000001102
Doloxene,9266301000001100
