"code","name","form_code","route_code","unit_dose_uom_code","unit_dose_form_size_uom_code","active_ingredient_strength_numerator_uom_code","virtual_therapeutic_moiety_code","atc_code"
"33184111000001107",Generic Soluprick SQ Animal Hair and Dander Equus caballus (Horse Dander) 10HEP solution for skin prick test,"15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"33184911000001105",Generic Soluprick SQ Animal Hair and Dander Canis familiaris (Dog Hair) 10HEP solution for skin prick test,"15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"33185611000001103",Generic Soluprick SQ Animal Hair and Dander Felis domesticus (Cat Hair) 10HEP solution for skin prick test,"15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"33208811000001107",Generic Octenisan cleansing solution 30ml sachets,"385108009","448598008",,,,,n/a
"33182911000001101",Generic Soluprick SQ House Dust Mite Dermatophagoides farinae 10HEP solution for skin prick test,"15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"33295311000001105",Generic Steritalc 3g spray,,,,,,,
"33295111000001108",Generic Steritalc F2 vials,,,,,,,
"33295211000001102",Generic Steritalc F4 vials,,,,,,,
"33295411000001103",Generic Steritalc PF3 Poudrage kit,,,,,,,
"33562211000001102",Interferon alfa-2b 1million units/ml eye drops preservative free,"385124005","372472002",,,"408165007","776348001",
"33499111000001106",Lymphoedema garments adjustable armsleeve with gauntlet,,,,,,,
"33568211000001100",Paracetamol 500mg / Ibuprofen 150mg tablets,"421026006","26643006","428673006","428673006","258684004","1172855009",
"33510011000001107",Phosphate 0.5mmol/ml / Sodium 0.9mmol/ml oral solution sugar free,"385023001","26643006",,,"258718000","13296301000001104",
"33186711000001104",Sodium nitroprusside 50mg/2ml solution for infusion vials,"385229008","47625008","415818006","258773002","258684004","13292701000001104",
"33290611000001108",Sufentanil 15microgram sublingual tablets sugar free,"385084005","37839007","428673006","428673006","258685003","777625008",
"33418011000001104","Turoctocog alfa 1,000unit powder and solvent for solution for injection vials","7375911000001101","47625008","415818006","415818006","767525000","24609411000001104",
"33418711000001102","Turoctocog alfa 1,500unit powder and solvent for solution for injection vials","7375911000001101","47625008","415818006","415818006","767525000","24609411000001104",
"33419111000001105","Turoctocog alfa 2,000unit powder and solvent for solution for injection vials","7375911000001101","47625008","415818006","415818006","767525000","24609411000001104",
"33419511000001101","Turoctocog alfa 3,000unit powder and solvent for solution for injection vials","7375911000001101","47625008","415818006","415818006","767525000","24609411000001104",
"33417611000001107",Turoctocog alfa 500unit powder and solvent for solution for injection vials,"7375911000001101","47625008","415818006","415818006","767525000","24609411000001104",
"33180211000001109",Zinc sulfate 200micromol/10ml solution for injection vials,"385219001","47625008","415818006","258773002","258719008","777983002",
"33547211000001105","Generic Sycamore 50,000BU/ml solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"33550911000001100",Metformin 850mg/5ml oral solution sugar free,"385023001","26643006","733015007","258773002","258684004","776713006",A10BA02
"33550711000001102",Levofloxacin 5mg/ml eye drops 0.3ml unit dose preservative free,"385124005","372472002","408102007","258773002","258684004","776517005",S01AE05
"33519411000001108","Generic Wheat (Triticum aestivum) pollen 50,000BU/ml solution for skin prick test","15881311000001107","448077001",,,,,V04CL
"33522211000001109","Generic Wall Pellitory (Parietaria officinalis) pollen 50,000SBU/ml solution for skin prick test","15881311000001107","448077001",,,,,V04CL
"33512211000001101","Generic Weed mix 100,000BU/ml solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"33523811000001102",Tramadol 75mg / Paracetamol 650mg tablets,"421026006","26643006","428673006","428673006","258684004","777074005",N02AJ13
"33497311000001103","Generic Trees mix I (early blossoming) 100,000BU/ml solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"33495211000001103",Opicapone 50mg capsules,"420692007","26643006","428641000","428641000","258684004","776994008",N04BX04
"33494711000001106","Human papillomavirus (type 6, 11, 16, 18, 31, 33, 45, 52, 58) vaccine (adsorbed) suspension for injection 0.5ml pre-filled syringes","385220007","78421000","3318611000001103","258773002",,"10894511000001106",J07BM03
"33470511000001103",Pitolisant 18mg tablets,"421026006","26643006","428673006","428673006","258684004","789361009",N07XX11
"33470611000001104",Pitolisant 4.5mg tablets,"421026006","26643006","428673006","428673006","258684004","789361009",N07XX11
"33422411000001100",Glycopyrronium bromide 1mg capsules,"420692007","26643006","428641000","428641000","258684004","13298001000001103",A03AB02
"36057511000001104",Hydromorphone 2mg/1ml solution for injection ampoules,"385219001","34206005","413516001","258773002","258684004","776264006",N02AA03
"42276711000001100",Paroxetine 40mg tablets,"421026006","26643006","428673006","428673006","258684004","777085007",N06AB05
"33391011000001100",Quetiapine 20mg/ml oral suspension sugar free,"385024007","26643006",,,"258684004","777377006",N05AH04
"33183711000001106",Generic Soluprick SQ House Dust Mite Dermatophagoides pteronyssinus 10HEP solution for skin prick test,"15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"33181311000001106",Generic Soluprick SQ Tree Pollen Betula verrucosa (Silver Birch) 10HEP solution for skin prick test,"15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"33182011000001100",Generic Soluprick SQ Weed Pollen Artemisia vulgaris (Mugwort) 10HEP solution for skin prick test,"15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"32969411000001109",Arginine 21% solution for infusion 20ml ampoules,"385229008","47625008","413516001","258773002","258684004","9900511000001105",B05XB01
"32888111000001102",Adalimumab 40mg/0.4ml solution for injection pre-filled disposable devices,"385219001","34206005","3318611000001103","258773002","258684004","774436001",L04AB04
"32888211000001108",Adalimumab 40mg/0.4ml solution for injection pre-filled syringes,"385219001","34206005","3318611000001103","258773002","258684004","774436001",L04AB04
"32949211000001104",Generic AproDerm gel,"385100002",,,,,,
"33038011000001100","Generic Floseal Hemostatic Matrix 2,500units/5ml kit",,,,,,,
"33038111000001104","Generic Floseal Hemostatic Matrix 5,000units/10ml kit",,,,,,,
"33063711000001103",Cocaine 10% eye drops preservative free,"385124005","372472002",,,"258684004","775345009",S01HA01
"33023911000001109",Generic Milk 50% solution for skin prick test,"15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"33037911000001102",Deflazacort 22.75mg/1ml oral suspension,"385024007","26643006",,,"258684004","775464004",H02AB13
"32976811000001105",Generic Odefsey 200mg/25mg/25mg tablets,"421026006","26643006","428673006","428673006","258684004","32977711000001104",J05AR19
"32971511000001103",Arginine 50% solution for infusion 10ml ampoules,"385229008","47625008","413516001","258773002","258684004","9900511000001105",B05XB01
"32960811000001102",Fluoxetine 30mg capsules,"420692007","26643006","428641000","428641000","258684004","776003008",N06AB03
"42271911000001108",Fluoxetine 40mg capsules,"420692007","26643006","428641000","428641000","258684004","776003008",N06AB03
"32960711000001105",Budesonide 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free,"114981000001105","18679011000001101","3317411000001100","3317411000001100","258685003","774925003",R03AK07
"32937511000001107",Ataluren 1g granules for oral suspension sachets,"385029002","26643006","733013000","733013000","258682000","32900211000001104",M09AX03
"32930411000001109",Buprenorphine 16mg / Naloxone 4mg sublingual tablets sugar free,"385084005","37839007","428673006","428673006","258684004","774937001",N07BC51
"32936911000001103",Colistimethate 2million unit powder for nebuliser solution unit dose vials,"385201005","18679011000001101","408102007","408102007","767525000","775373006",J01XB01
"32936711000001100",Conjugated oestrogens 450microgram / Bazedoxifene 20mg modified-release tablets,"385061003","26643006","428673006","428673006","258685003","774742001",G03CC07
"32919411000001108","Asparaginase 10,000unit powder for solution for infusion vials","764843001","47625008","415818006","415818006","767525000","774654007",L01XX02
"32907011000001105",Bupivacaine 1.25g/500ml (0.25%) solution for infusion bottles,"385229008","404820008","419672006","258773002","258684004","774932007",N01BB01
"32906011000001107",Bevacizumab 1% eye drops,"385124005","372472002",,,"258684004","774850001",S01LA08
"32899711000001109",Ataluren 125mg granules for oral suspension sachets,"385029002","26643006","733013000","733013000","258684004","32900211000001104",M09AX03
"32901211000001105",Ataluren 250mg granules for oral suspension sachets,"385029002","26643006","733013000","733013000","258684004","32900211000001104",M09AX03
"32901711000001103","Generic Dermatophagoides farinae 10,000DU/ml ODC solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"32899011000001107",Daclatasvir 90mg tablets,"421026006","26643006","428673006","428673006","258684004","775434007",J05AP07
"32892211000001105","Generic Hazel Pollen (Corylus spp) 10,000DU/ml ODC solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"32893511000001101","Generic Cladosporium cladosporioides 10,000DU/ml ODC solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"32893911000001108","Generic Plantain Pollen (Plantago lanceolata) 10,000DU/ml ODC solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"32890811000001105","Generic Dog Hair 10,000DU/ml ODC solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"32891311000001106","Generic Horse Hair 10,000DU/ml solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"32891811000001102","Generic Cat Fur 10,000DU/ml ODC solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"32889311000001106","Generic Nettle Pollen (Urtica dioica) 10,000DU/ml solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"32889811000001102","Generic Dermatophagoides pteronyssinus 10,000DU/ml ODC solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"32887211000001109",Daratumumab 100mg/5ml solution for infusion vials,"385229008","47625008","415818006","258773002","258684004","781329007",L01FC01
"32887611000001106",Daratumumab 400mg/20ml solution for infusion vials,"385229008","47625008","415818006","258773002","258684004","781329007",L01FC01
"32886011000001102","Generic Birch Pollen (Betula spp) 10,000DU/ml ODC solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"32884311000001105","Generic B2 Grass Pollens 10,000DU/ml ODC solution for skin prick test","15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"32875711000001100",Betamethasone valerate 0.1% ointment 25% in Emulsifying ointment,"385101003","3594011000001102",,,"258685003","774839004",D07AC01
"32876211000001101",Doxycycline 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","775698003",J01AA02
"32870511000001100",Generic B3 Tree Pollens 2.5% solution for skin prick test,"15881311000001107","448077001","3317411000001100","3317411000001100",,,V04CL
"33052411000001106",Generic Sopinol skin protectant,,,,,,,
"33295011000001107",Generic Surgiflo Hemostatic Matrix kit,,,,,,,
"33026011000001102",Ibuprofen lysine 20mg/2ml solution for infusion vials,"385229008","47625008","415818006","258773002","258684004","41565711000001109",
"33043511000001100",Lancets sterile single use 0.37mm/28gauge,,,,,,,
"32973711000001109",Mannitol 2.5% / Carob bean gum 0.2% oral solution,"385023001","26643006",,,"258684004","32974311000001107",
"32905211000001108",Midazolam 20mg/0.5ml / Lidocaine 10mg/0.5ml nasal solution ampoules,"422336005","46713006","413516001","258773002","258684004","32905611000001105",
"32960911000001107","Moroctocog alfa 1,000unit powder and solvent for solution for injection pre-filled syringes","7375911000001101","47625008","3318611000001103","3318611000001103","767525000","776826000",
"32961011000001104","Moroctocog alfa 2,000unit powder and solvent for solution for injection pre-filled syringes","7375911000001101","47625008","3318611000001103","3318611000001103","767525000","776826000",
"32961111000001103",Moroctocog alfa 250unit powder and solvent for solution for injection pre-filled syringes,"7375911000001101","47625008","3318611000001103","3318611000001103","767525000","776826000",
"32961211000001109",Moroctocog alfa 500unit powder and solvent for solution for injection pre-filled syringes,"7375911000001101","47625008","3318611000001103","3318611000001103","767525000","776826000",
"33158911000001106",Moxifloxacin 0.5mg/0.5ml solution for injection pre-filled syringes,"385219001","418821007","3318611000001103","258773002","258684004","776831003",
